latitude,longitude,date_time,crime_type,safety_level
17.706094,83.257925,2023-01-28 12:32:00,None,0
17.667301,83.34556,2023-10-02 10:01:00,None,0
17.78077,83.323321,2023-06-17 04:49:00,minor altercation,1
17.780031,83.217218,2023-09-20 04:13:00,harassment,2
17.719602,83.271435,2023-03-01 01:10:00,minor altercation,1
17.774224,83.23938,2023-11-08 10:59:00,assault,2
17.771958,83.23495,2023-04-17 18:13:00,None,0
17.761965,83.31483,2023-03-17 07:09:00,minor altercation,1
17.74212,83.320967,2023-01-01 10:58:00,None,0
17.687952,83.209937,2023-08-29 03:58:00,theft,1
17.748694,83.241769,2023-08-23 07:04:00,assault,2
17.712097,83.325291,2023-03-13 18:20:00,robbery,2
17.770851,83.345554,2023-08-15 09:10:00,minor altercation,1
17.715846,83.230256,2023-03-31 20:31:00,theft,1
17.745085,83.310948,2023-07-14 22:50:00,None,0
17.725205,83.343658,2023-06-14 19:30:00,None,0
17.788845,83.22636,2023-07-13 03:50:00,assault,2
17.650624,83.336359,2023-08-01 21:15:00,robbery,2
17.776884,83.327675,2023-10-11 03:45:00,None,0
17.758151,83.298743,2023-11-14 07:20:00,minor altercation,1
17.77721,83.340165,2023-03-20 22:13:00,robbery,2
17.714598,83.219378,2023-01-04 15:47:00,None,0
17.65652,83.308183,2023-07-05 16:48:00,minor altercation,1
17.723045,83.200952,2023-03-22 00:56:00,minor altercation,1
17.673383,83.332174,2023-01-07 09:07:00,harassment,2
17.740955,83.229179,2023-06-27 08:14:00,minor altercation,1
17.673883,83.284954,2023-09-21 04:28:00,theft,1
17.758317,83.314358,2023-02-09 02:32:00,assault,2
17.698479,83.301248,2023-02-01 17:49:00,robbery,2
17.76366,83.327915,2023-12-17 11:09:00,theft,1
17.779637,83.294083,2023-11-22 19:20:00,None,0
17.736525,83.202156,2023-04-18 06:43:00,robbery,2
17.733713,83.23373,2023-04-09 07:17:00,None,0
17.767654,83.2306,2023-03-16 01:44:00,minor altercation,1
17.702249,83.25146,2023-03-01 23:09:00,None,0
17.681654,83.299064,2023-02-20 06:40:00,None,0
17.738397,83.27563,2023-08-19 14:42:00,theft,1
17.794764,83.208958,2023-07-16 09:52:00,harassment,2
17.776177,83.314068,2023-10-01 10:05:00,minor altercation,1
17.780865,83.263471,2023-03-26 08:33:00,None,0
17.757595,83.21775,2023-03-22 11:38:00,theft,1
17.681025,83.263022,2023-08-27 13:03:00,None,0
17.786625,83.227517,2023-08-10 14:24:00,harassment,2
17.747083,83.296251,2023-11-07 08:02:00,assault,2
17.747482,83.265715,2023-06-09 12:42:00,None,0
17.7289,83.200842,2023-04-11 14:23:00,assault,2
17.665901,83.287241,2023-07-10 01:44:00,robbery,2
17.652647,83.336815,2023-09-04 02:21:00,harassment,2
17.65021,83.252119,2023-04-18 17:07:00,assault,2
17.652117,83.278876,2023-03-29 18:07:00,minor altercation,1
17.744916,83.224897,2023-06-29 22:39:00,None,0
17.791964,83.332598,2023-07-08 10:05:00,harassment,2
17.699833,83.293029,2023-06-05 00:25:00,None,0
17.663533,83.26338,2023-10-16 19:27:00,minor altercation,1
17.683438,83.268169,2023-07-06 01:52:00,minor altercation,1
17.70962,83.273365,2023-03-01 09:50:00,None,0
17.732558,83.252772,2023-06-26 13:47:00,None,0
17.675572,83.229066,2023-10-19 16:31:00,minor altercation,1
17.669732,83.20393,2023-03-19 06:06:00,minor altercation,1
17.735451,83.286838,2023-07-26 03:56:00,None,0
17.673765,83.317782,2023-03-28 18:48:00,None,0
17.712438,83.305657,2023-07-21 01:05:00,theft,1
17.66173,83.290807,2023-09-25 10:33:00,robbery,2
17.789285,83.263272,2023-03-27 20:51:00,theft,1
17.65913,83.311071,2023-12-20 10:55:00,robbery,2
17.702822,83.271075,2023-12-14 00:38:00,assault,2
17.722846,83.232062,2023-05-02 05:26:00,None,0
17.677763,83.312054,2023-06-24 05:13:00,minor altercation,1
17.74903,83.292238,2023-02-27 01:51:00,None,0
17.791288,83.259339,2023-02-07 11:45:00,None,0
17.72357,83.290476,2023-09-20 12:12:00,theft,1
17.75832,83.212337,2023-12-27 09:35:00,minor altercation,1
17.783903,83.262574,2023-03-05 20:42:00,minor altercation,1
17.663959,83.345033,2023-07-12 09:27:00,robbery,2
17.748884,83.317364,2023-05-21 11:17:00,harassment,2
17.796706,83.250693,2023-02-08 17:57:00,None,0
17.726059,83.241416,2023-02-08 10:10:00,assault,2
17.761323,83.265109,2023-05-27 07:12:00,harassment,2
17.656824,83.252448,2023-11-12 13:26:00,theft,1
17.697473,83.278809,2023-08-07 19:54:00,minor altercation,1
17.651425,83.277035,2023-10-31 04:16:00,robbery,2
17.722889,83.313537,2023-09-24 08:59:00,harassment,2
17.76666,83.329734,2023-12-10 21:05:00,harassment,2
17.72446,83.309378,2023-03-08 19:36:00,minor altercation,1
17.7946,83.347278,2023-12-06 07:54:00,theft,1
17.73684,83.21283,2023-02-18 20:28:00,minor altercation,1
17.668204,83.230147,2023-07-05 16:14:00,None,0
17.706408,83.322474,2023-10-22 07:20:00,None,0
17.750647,83.285094,2023-04-10 03:11:00,minor altercation,1
17.754019,83.201439,2023-06-27 20:53:00,None,0
17.69329,83.257952,2023-04-10 11:35:00,None,0
17.705508,83.308239,2023-08-21 10:10:00,None,0
17.788474,83.316406,2023-12-25 23:03:00,assault,2
17.654035,83.333701,2023-06-28 23:37:00,minor altercation,1
17.745469,83.349477,2023-05-16 18:31:00,minor altercation,1
17.654767,83.214054,2023-02-14 18:27:00,None,0
17.713165,83.272635,2023-03-27 13:17:00,None,0
17.732928,83.226355,2023-11-01 17:09:00,robbery,2
17.706508,83.224337,2023-11-13 04:38:00,None,0
17.734472,83.232089,2023-06-15 19:15:00,minor altercation,1
17.728091,83.317939,2023-09-27 07:11:00,minor altercation,1
17.676137,83.20786,2023-10-29 10:01:00,None,0
17.710003,83.26596,2023-07-08 13:56:00,None,0
17.662119,83.291245,2023-08-16 02:57:00,None,0
17.661683,83.255921,2023-06-13 08:52:00,None,0
17.729779,83.344357,2023-03-03 21:59:00,theft,1
17.770688,83.254866,2023-12-12 12:54:00,None,0
17.745765,83.216642,2023-01-04 06:52:00,theft,1
17.699189,83.260125,2023-07-27 13:32:00,None,0
17.744295,83.323018,2023-10-08 08:39:00,theft,1
17.732499,83.315055,2023-06-07 09:32:00,theft,1
17.6611,83.316566,2023-05-12 05:49:00,minor altercation,1
17.671336,83.324484,2023-12-20 16:57:00,theft,1
17.72449,83.233787,2023-01-22 03:02:00,robbery,2
17.670967,83.341939,2023-11-29 13:07:00,None,0
17.779567,83.212183,2023-10-16 01:52:00,None,0
17.691661,83.221433,2023-03-27 20:53:00,assault,2
17.702592,83.319063,2023-04-11 15:07:00,assault,2
17.766434,83.252665,2023-09-19 06:57:00,None,0
17.71788,83.214616,2023-12-03 11:45:00,minor altercation,1
17.654326,83.33414,2023-02-23 01:23:00,harassment,2
17.67451,83.256918,2023-10-01 23:15:00,None,0
17.77819,83.283393,2023-03-31 00:25:00,None,0
17.689189,83.245303,2023-07-24 03:57:00,robbery,2
17.711615,83.221407,2023-03-29 07:53:00,minor altercation,1
17.739999,83.200752,2023-06-27 15:39:00,robbery,2
17.759472,83.265086,2023-03-21 14:14:00,robbery,2
17.750232,83.278523,2023-08-02 05:42:00,None,0
17.755843,83.333148,2023-04-16 07:53:00,minor altercation,1
17.674888,83.246142,2023-03-14 02:03:00,None,0
17.676613,83.335241,2023-03-18 19:06:00,minor altercation,1
17.735187,83.337231,2023-10-12 14:45:00,theft,1
17.651445,83.303244,2023-03-16 10:07:00,robbery,2
17.755314,83.340685,2023-08-12 20:18:00,harassment,2
17.799936,83.300842,2023-10-22 18:01:00,None,0
17.745325,83.304015,2023-08-05 05:31:00,None,0
17.715174,83.304681,2023-02-13 12:32:00,minor altercation,1
17.702189,83.326828,2023-07-20 18:07:00,None,0
17.716285,83.246989,2023-02-19 04:33:00,robbery,2
17.747736,83.238045,2023-02-24 04:27:00,minor altercation,1
17.752219,83.221129,2023-04-29 06:51:00,harassment,2
17.766429,83.268652,2023-03-11 02:45:00,None,0
17.775548,83.241876,2023-04-21 18:30:00,minor altercation,1
17.745727,83.212747,2023-12-26 17:38:00,None,0
17.679663,83.296898,2023-02-08 00:04:00,None,0
17.738509,83.228479,2023-01-01 09:03:00,harassment,2
17.667709,83.334985,2023-05-18 23:56:00,None,0
17.735773,83.203806,2023-06-21 02:56:00,theft,1
17.679904,83.203057,2023-01-21 00:15:00,None,0
17.690183,83.281466,2023-02-27 18:07:00,None,0
17.746904,83.263511,2023-12-17 16:05:00,None,0
17.687947,83.257704,2023-12-20 21:15:00,theft,1
17.671084,83.200785,2023-04-15 01:51:00,assault,2
17.7356,83.285742,2023-10-11 16:35:00,minor altercation,1
17.669804,83.252005,2023-12-16 17:59:00,minor altercation,1
17.68021,83.329364,2023-10-23 14:40:00,robbery,2
17.735173,83.265247,2023-07-21 02:37:00,None,0
17.771502,83.251621,2023-10-14 17:59:00,minor altercation,1
17.669581,83.225837,2023-05-05 22:41:00,theft,1
17.763587,83.292965,2023-05-02 23:27:00,robbery,2
17.705245,83.243631,2023-11-15 00:10:00,robbery,2
17.768936,83.225935,2023-02-09 23:20:00,theft,1
17.679918,83.344587,2023-09-01 15:41:00,None,0
17.792816,83.203404,2023-03-19 06:33:00,minor altercation,1
17.676928,83.259732,2023-01-18 08:26:00,robbery,2
17.772099,83.31424,2023-02-23 10:13:00,robbery,2
17.776728,83.261851,2023-06-11 17:20:00,minor altercation,1
17.745821,83.240999,2023-02-15 00:26:00,minor altercation,1
17.795927,83.290261,2023-08-06 15:44:00,robbery,2
17.680886,83.27451,2023-02-21 22:43:00,minor altercation,1
17.653846,83.201731,2023-04-15 02:05:00,robbery,2
17.736352,83.301748,2023-07-05 23:54:00,assault,2
17.759031,83.346279,2023-09-26 22:24:00,theft,1
17.692369,83.334191,2023-03-04 03:09:00,harassment,2
17.702464,83.224527,2023-08-31 18:35:00,None,0
17.677891,83.215341,2023-01-26 17:01:00,theft,1
17.71453,83.318964,2023-08-21 16:38:00,None,0
17.727834,83.22685,2023-09-18 11:31:00,harassment,2
17.74135,83.316694,2023-02-24 15:12:00,theft,1
17.785421,83.292327,2023-07-14 21:47:00,None,0
17.711444,83.234923,2023-11-16 21:39:00,theft,1
17.770984,83.222103,2023-12-11 09:14:00,None,0
17.742586,83.337816,2023-06-26 14:44:00,robbery,2
17.778913,83.224034,2023-05-01 09:13:00,theft,1
17.678359,83.203305,2023-11-27 00:18:00,minor altercation,1
17.69985,83.229722,2023-11-12 11:19:00,minor altercation,1
17.656173,83.247494,2023-03-24 07:07:00,theft,1
17.690491,83.277896,2023-11-02 15:07:00,harassment,2
17.726853,83.203515,2023-06-09 10:27:00,harassment,2
17.683673,83.230472,2023-12-11 15:07:00,minor altercation,1
17.760303,83.247709,2023-07-21 22:53:00,None,0
17.673317,83.242263,2023-02-24 23:35:00,None,0
17.7468,83.2392,2023-01-15 22:42:00,harassment,2
17.707442,83.286348,2023-10-28 20:49:00,harassment,2
17.710812,83.275378,2023-08-27 09:10:00,None,0
17.685512,83.210937,2023-06-20 16:50:00,theft,1
17.682141,83.234133,2023-07-01 12:27:00,theft,1
17.656586,83.225633,2023-07-13 17:24:00,theft,1
17.67921,83.21626,2023-07-10 20:27:00,assault,2
17.673447,83.208361,2023-09-01 17:54:00,minor altercation,1
17.677294,83.34494,2023-10-10 20:37:00,None,0
17.676656,83.20027,2023-12-19 09:08:00,None,0
17.711754,83.251419,2023-09-24 20:21:00,theft,1
17.698065,83.288334,2023-02-13 17:38:00,minor altercation,1
17.740856,83.314293,2023-09-01 23:53:00,minor altercation,1
17.779153,83.231617,2023-07-03 16:54:00,assault,2
17.738878,83.320932,2023-03-30 05:15:00,None,0
17.716467,83.323873,2023-03-10 09:47:00,None,0
17.725847,83.337195,2023-02-10 11:35:00,robbery,2
17.73906,83.24256,2023-02-15 22:41:00,theft,1
17.791977,83.258434,2023-01-25 05:20:00,assault,2
17.658813,83.249929,2023-02-07 03:35:00,minor altercation,1
17.77123,83.280726,2023-11-30 08:39:00,None,0
17.737547,83.314967,2023-05-24 12:06:00,harassment,2
17.792887,83.20474,2023-10-04 17:01:00,minor altercation,1
17.650385,83.328803,2023-04-27 23:32:00,None,0
17.778073,83.316975,2023-07-17 01:10:00,None,0
17.749006,83.215419,2023-11-25 21:45:00,harassment,2
17.761896,83.219115,2023-02-03 18:08:00,theft,1
17.740605,83.22068,2023-05-21 06:45:00,harassment,2
17.705241,83.345779,2023-11-15 07:29:00,None,0
17.715869,83.298724,2023-05-14 19:43:00,harassment,2
17.674139,83.326902,2023-10-12 08:08:00,minor altercation,1
17.77072,83.220727,2023-06-25 09:28:00,minor altercation,1
17.681092,83.305748,2023-06-02 09:45:00,None,0
17.687686,83.269432,2023-07-10 16:38:00,harassment,2
17.725105,83.308802,2023-01-03 00:55:00,assault,2
17.765191,83.290666,2023-08-25 05:18:00,minor altercation,1
17.65184,83.242651,2023-09-09 03:55:00,None,0
17.682207,83.228073,2023-08-07 05:22:00,None,0
17.675689,83.239902,2023-06-24 09:32:00,minor altercation,1
17.791365,83.302043,2023-05-09 17:55:00,None,0
17.695725,83.305496,2023-01-09 15:42:00,theft,1
17.699299,83.242642,2023-12-13 03:56:00,minor altercation,1
17.701653,83.305824,2023-05-10 09:36:00,minor altercation,1
17.782405,83.235682,2023-10-06 00:38:00,minor altercation,1
17.751938,83.290836,2023-03-04 11:55:00,minor altercation,1
17.677076,83.203609,2023-01-12 10:27:00,minor altercation,1
17.759528,83.278961,2023-12-20 02:09:00,minor altercation,1
17.678894,83.255821,2023-11-21 22:41:00,robbery,2
17.684517,83.233033,2023-01-11 18:35:00,None,0
17.654678,83.264757,2023-02-26 09:55:00,minor altercation,1
17.706327,83.324161,2023-07-31 10:16:00,theft,1
17.706395,83.331388,2023-08-25 17:11:00,harassment,2
17.751701,83.217531,2023-09-03 01:08:00,theft,1
17.690422,83.348405,2023-04-04 17:51:00,robbery,2
17.714433,83.200668,2023-04-12 14:37:00,None,0
17.759489,83.221202,2023-10-08 15:39:00,minor altercation,1
17.737145,83.263276,2023-04-28 12:05:00,harassment,2
17.769513,83.308799,2023-08-02 18:19:00,None,0
17.730945,83.297356,2023-03-12 10:15:00,theft,1
17.761713,83.231797,2023-01-01 01:42:00,assault,2
17.771037,83.308492,2023-10-14 14:43:00,None,0
17.791503,83.227061,2023-04-07 18:31:00,assault,2
17.670517,83.214575,2023-12-04 21:53:00,None,0
17.662403,83.326799,2023-01-05 22:10:00,None,0
17.661861,83.267468,2023-04-15 10:41:00,None,0
17.653704,83.291045,2023-08-07 09:09:00,harassment,2
17.681236,83.304109,2023-07-16 02:21:00,minor altercation,1
17.795019,83.284103,2023-04-06 06:32:00,theft,1
17.694826,83.323013,2023-09-20 01:43:00,None,0
17.799693,83.333212,2023-09-12 16:43:00,robbery,2
17.66453,83.230644,2023-11-06 03:33:00,assault,2
17.737627,83.275428,2023-06-10 01:03:00,None,0
17.781221,83.204835,2023-12-01 07:19:00,None,0
17.79906,83.2242,2023-01-26 03:26:00,theft,1
17.781508,83.29769,2023-10-03 02:50:00,minor altercation,1
17.655515,83.345264,2023-12-21 13:34:00,None,0
17.781572,83.30182,2023-11-24 03:17:00,robbery,2
17.659486,83.311893,2023-11-25 23:39:00,theft,1
17.784595,83.286974,2023-01-25 18:33:00,robbery,2
17.6627,83.296336,2023-12-03 13:08:00,minor altercation,1
17.753877,83.237236,2023-08-03 19:58:00,minor altercation,1
17.705739,83.297537,2023-10-29 16:38:00,harassment,2
17.782501,83.251744,2023-06-29 20:35:00,assault,2
17.700601,83.31721,2023-08-29 13:46:00,robbery,2
17.718542,83.310426,2023-03-01 12:18:00,minor altercation,1
17.748378,83.248038,2023-01-02 04:49:00,assault,2
17.68376,83.211268,2023-12-12 16:57:00,assault,2
17.729472,83.235725,2023-06-07 03:13:00,None,0
17.788028,83.301372,2023-03-21 03:07:00,minor altercation,1
17.671315,83.342255,2023-06-30 18:36:00,None,0
17.780479,83.331435,2023-04-10 22:09:00,harassment,2
17.704036,83.281904,2023-02-20 03:04:00,assault,2
17.67627,83.301813,2023-10-30 23:58:00,None,0
17.75231,83.30004,2023-01-21 11:13:00,None,0
17.691277,83.257873,2023-09-10 11:42:00,harassment,2
17.742416,83.301329,2023-07-03 14:06:00,theft,1
17.672511,83.314392,2023-01-17 21:46:00,harassment,2
17.72835,83.201089,2023-01-22 03:13:00,harassment,2
17.790193,83.241839,2023-06-15 07:53:00,None,0
17.711392,83.283117,2023-06-19 06:12:00,None,0
17.672556,83.212225,2023-12-03 19:55:00,None,0
17.682297,83.314524,2023-06-24 08:09:00,None,0
17.671611,83.301593,2023-10-07 09:40:00,minor altercation,1
17.760529,83.267972,2023-08-18 09:36:00,theft,1
17.782698,83.278872,2023-08-03 06:41:00,None,0
17.702836,83.272055,2023-12-30 03:48:00,minor altercation,1
17.782337,83.226368,2023-01-20 05:26:00,None,0
17.747145,83.336262,2023-02-28 17:14:00,None,0
17.704132,83.24534,2023-04-10 09:14:00,None,0
17.731941,83.30138,2023-08-24 17:21:00,None,0
17.752044,83.307538,2023-09-24 14:07:00,None,0
17.719459,83.292662,2023-09-21 01:59:00,harassment,2
17.759483,83.278108,2023-12-03 04:05:00,minor altercation,1
17.778165,83.244127,2023-11-12 18:12:00,theft,1
17.695045,83.285573,2023-04-30 08:51:00,theft,1
17.6712,83.292473,2023-10-31 07:05:00,robbery,2
17.666022,83.232116,2023-08-05 06:09:00,theft,1
17.659955,83.263131,2023-12-24 08:32:00,theft,1
17.687504,83.311782,2023-04-11 21:21:00,robbery,2
17.709771,83.291621,2023-05-03 11:42:00,robbery,2
17.766532,83.282738,2023-08-04 06:14:00,robbery,2
17.794974,83.208822,2023-09-11 09:45:00,assault,2
17.669371,83.262762,2023-07-20 05:07:00,robbery,2
17.75723,83.229357,2023-02-06 10:08:00,robbery,2
17.744633,83.250197,2023-11-03 01:50:00,None,0
17.739536,83.23983,2023-12-19 20:01:00,None,0
17.713412,83.275791,2023-05-04 09:46:00,minor altercation,1
17.692698,83.252703,2023-07-17 11:00:00,minor altercation,1
17.79962,83.238914,2023-01-14 20:31:00,None,0
17.725218,83.200239,2023-07-08 11:21:00,assault,2
17.786387,83.316711,2023-11-24 02:23:00,robbery,2
17.739247,83.292344,2023-02-24 03:31:00,theft,1
17.707381,83.205809,2023-03-23 22:06:00,None,0
17.77476,83.20551,2023-08-19 20:43:00,harassment,2
17.714141,83.244182,2023-01-28 11:00:00,None,0
17.78495,83.33466,2023-06-20 21:54:00,assault,2
17.706846,83.347796,2023-07-25 01:10:00,None,0
17.733208,83.320077,2023-12-22 05:00:00,harassment,2
17.796913,83.2301,2023-08-14 02:31:00,theft,1
17.72778,83.225774,2023-08-21 01:23:00,assault,2
17.687112,83.286751,2023-12-15 04:16:00,robbery,2
17.707418,83.257235,2023-11-17 10:45:00,minor altercation,1
17.733611,83.337621,2023-09-23 14:03:00,None,0
17.781636,83.205345,2023-10-13 21:53:00,assault,2
17.65018,83.34066,2023-11-05 17:52:00,theft,1
17.715783,83.242389,2023-02-09 01:08:00,assault,2
17.705968,83.282913,2023-04-01 14:27:00,assault,2
17.758921,83.283867,2023-02-16 17:18:00,theft,1
17.670363,83.223308,2023-08-31 01:41:00,minor altercation,1
17.745,83.236303,2023-12-11 15:08:00,None,0
17.753074,83.224398,2023-10-23 20:48:00,None,0
17.654815,83.247318,2023-01-29 07:52:00,None,0
17.692979,83.294757,2023-02-10 12:39:00,minor altercation,1
17.736477,83.253005,2023-03-24 02:17:00,robbery,2
17.73344,83.217233,2023-02-25 11:54:00,None,0
17.720588,83.280504,2023-11-02 20:43:00,None,0
17.709304,83.244893,2023-05-09 07:30:00,harassment,2
17.769986,83.341805,2023-08-20 19:23:00,minor altercation,1
17.741039,83.228297,2023-06-04 06:33:00,None,0
17.679837,83.256087,2023-11-24 16:38:00,None,0
17.719306,83.320585,2023-10-09 07:06:00,None,0
17.748321,83.215007,2023-07-02 04:42:00,minor altercation,1
17.748099,83.201797,2023-03-30 00:25:00,robbery,2
17.671623,83.33064,2023-08-22 00:46:00,None,0
17.778106,83.313829,2023-01-11 12:27:00,robbery,2
17.713369,83.29197,2023-05-27 14:10:00,minor altercation,1
17.711315,83.250755,2023-07-10 09:24:00,None,0
17.725119,83.346148,2023-12-19 23:05:00,None,0
17.779084,83.224052,2023-05-21 19:58:00,minor altercation,1
17.724689,83.213063,2023-09-16 01:08:00,harassment,2
17.751454,83.23563,2023-01-23 13:23:00,None,0
17.715323,83.310069,2023-08-24 22:09:00,None,0
17.790582,83.311693,2023-06-24 23:37:00,assault,2
17.727641,83.349012,2023-05-26 19:01:00,theft,1
17.717808,83.231407,2023-11-21 01:00:00,None,0
17.656421,83.231016,2023-05-16 11:14:00,theft,1
17.707237,83.201892,2023-04-09 08:52:00,theft,1
17.758011,83.273287,2023-04-08 02:15:00,None,0
17.689572,83.244435,2023-09-05 07:05:00,robbery,2
17.678958,83.225944,2023-09-20 12:59:00,robbery,2
17.758674,83.339603,2023-02-10 19:02:00,minor altercation,1
17.738616,83.215988,2023-09-24 21:38:00,assault,2
17.756136,83.338089,2023-03-20 00:39:00,harassment,2
17.755978,83.271742,2023-03-05 08:54:00,harassment,2
17.708607,83.338907,2023-01-13 16:28:00,robbery,2
17.66703,83.304545,2023-08-26 10:42:00,assault,2
17.674895,83.290853,2023-11-17 17:53:00,minor altercation,1
17.680519,83.345187,2023-02-12 20:32:00,minor altercation,1
17.660089,83.283661,2023-04-20 00:27:00,harassment,2
17.704264,83.272073,2023-02-04 19:47:00,minor altercation,1
17.687109,83.26373,2023-08-03 14:20:00,robbery,2
17.764897,83.241422,2023-08-14 05:16:00,assault,2
17.687251,83.212539,2023-11-26 01:08:00,assault,2
17.731081,83.203381,2023-04-29 01:38:00,robbery,2
17.708425,83.217746,2023-08-10 10:01:00,minor altercation,1
17.736303,83.327979,2023-05-28 02:34:00,assault,2
17.772534,83.320189,2023-09-28 13:10:00,None,0
17.768577,83.326115,2023-01-08 00:09:00,assault,2
17.752945,83.201738,2023-10-22 16:24:00,assault,2
17.71595,83.343662,2023-12-24 18:11:00,minor altercation,1
17.671417,83.291136,2023-12-14 05:01:00,None,0
17.714323,83.337703,2023-04-27 04:51:00,minor altercation,1
17.780041,83.21664,2023-01-12 20:37:00,harassment,2
17.794975,83.329021,2023-02-08 04:48:00,None,0
17.667197,83.2149,2023-07-15 08:05:00,minor altercation,1
17.65814,83.319132,2023-01-20 02:04:00,minor altercation,1
17.659415,83.298388,2023-09-26 12:32:00,harassment,2
17.764032,83.298326,2023-03-30 19:09:00,None,0
17.704542,83.315856,2023-09-08 11:37:00,assault,2
17.789372,83.21591,2023-07-21 11:37:00,theft,1
17.682425,83.291415,2023-01-28 13:09:00,minor altercation,1
17.745035,83.241024,2023-02-22 22:33:00,minor altercation,1
17.707408,83.322005,2023-07-08 09:08:00,None,0
17.752907,83.203563,2023-11-28 02:47:00,minor altercation,1
17.72178,83.227342,2023-12-17 14:44:00,None,0
17.661026,83.240196,2023-06-01 07:45:00,None,0
17.780538,83.345731,2023-09-11 21:34:00,robbery,2
17.6878,83.270005,2023-07-12 11:29:00,None,0
17.689678,83.308628,2023-11-16 21:32:00,theft,1
17.707599,83.216505,2023-11-05 03:24:00,assault,2
17.731862,83.271228,2023-12-25 03:20:00,minor altercation,1
17.767003,83.228193,2023-11-14 16:12:00,robbery,2
17.691097,83.323526,2023-07-04 22:12:00,None,0
17.722049,83.214548,2023-12-05 20:38:00,None,0
17.744079,83.317387,2023-09-13 19:05:00,theft,1
17.681859,83.349701,2023-10-16 21:37:00,minor altercation,1
17.675591,83.205273,2023-03-09 16:53:00,theft,1
17.743663,83.330254,2023-08-14 20:58:00,robbery,2
17.754129,83.344908,2023-10-03 18:16:00,minor altercation,1
17.702744,83.221558,2023-02-19 17:37:00,minor altercation,1
17.707356,83.226935,2023-09-12 10:17:00,robbery,2
17.799857,83.262108,2023-12-25 15:41:00,assault,2
17.651682,83.240988,2023-02-09 21:48:00,assault,2
17.762127,83.28192,2023-07-19 13:34:00,None,0
17.710492,83.23525,2023-10-09 20:24:00,theft,1
17.751203,83.249698,2023-07-02 04:44:00,harassment,2
17.729638,83.244488,2023-07-17 22:21:00,theft,1
17.766951,83.252969,2023-03-22 02:17:00,theft,1
17.670819,83.30583,2023-08-30 22:53:00,None,0
17.69297,83.344529,2023-11-11 20:33:00,minor altercation,1
17.662932,83.265173,2023-05-03 01:15:00,None,0
17.741358,83.244771,2023-10-15 20:38:00,None,0
17.774593,83.314474,2023-09-22 22:49:00,theft,1
17.728407,83.336401,2023-02-25 00:12:00,theft,1
17.70133,83.30412,2023-08-11 18:50:00,minor altercation,1
17.692542,83.231826,2023-10-15 02:24:00,assault,2
17.736803,83.339333,2023-03-25 09:06:00,None,0
17.793121,83.29402,2023-12-12 17:24:00,None,0
17.660947,83.258233,2023-10-19 12:54:00,assault,2
17.691149,83.32715,2023-09-25 23:50:00,theft,1
17.716672,83.336216,2023-11-30 21:39:00,harassment,2
17.675115,83.258217,2023-12-06 19:04:00,robbery,2
17.77755,83.232112,2023-11-22 02:53:00,minor altercation,1
17.682898,83.349631,2023-10-26 12:23:00,None,0
17.689149,83.247251,2023-03-08 07:18:00,None,0
17.793205,83.265893,2023-02-03 05:59:00,theft,1
17.650555,83.233454,2023-09-11 07:58:00,theft,1
17.771977,83.331121,2023-08-26 01:06:00,minor altercation,1
17.658982,83.230097,2023-10-17 23:40:00,minor altercation,1
17.678843,83.210433,2023-11-13 11:36:00,None,0
17.68737,83.334995,2023-11-10 05:26:00,robbery,2
17.709802,83.336855,2023-07-20 14:27:00,robbery,2
17.706906,83.265788,2023-12-12 20:29:00,robbery,2
17.664995,83.327105,2023-10-25 01:08:00,theft,1
17.747377,83.22613,2023-08-12 20:31:00,None,0
17.693301,83.317111,2023-05-21 07:34:00,None,0
17.675714,83.301233,2023-11-24 09:05:00,robbery,2
17.746644,83.206335,2023-12-04 17:11:00,minor altercation,1
17.669144,83.293339,2023-03-26 14:58:00,None,0
17.780125,83.25725,2023-04-10 16:07:00,None,0
17.784869,83.251516,2023-08-19 03:51:00,None,0
17.727793,83.216378,2023-09-29 19:31:00,robbery,2
17.719136,83.329505,2023-10-03 10:02:00,theft,1
17.799287,83.315404,2023-11-24 14:59:00,theft,1
17.76249,83.297132,2023-09-09 05:30:00,robbery,2
17.66071,83.295247,2023-12-26 21:41:00,None,0
17.658559,83.318589,2023-01-22 19:41:00,harassment,2
17.767229,83.239753,2023-03-21 02:30:00,None,0
17.658837,83.344169,2023-07-28 21:10:00,minor altercation,1
17.671931,83.202649,2023-05-21 06:59:00,assault,2
17.754977,83.285842,2023-11-09 21:44:00,minor altercation,1
17.723926,83.305607,2023-07-05 01:17:00,minor altercation,1
17.790845,83.252015,2023-03-01 15:39:00,minor altercation,1
17.757815,83.21766,2023-08-03 03:32:00,theft,1
17.706469,83.313162,2023-07-29 04:19:00,None,0
17.733699,83.30315,2023-09-19 23:33:00,None,0
17.731389,83.261987,2023-01-01 21:55:00,None,0
17.753542,83.226987,2023-09-24 10:43:00,theft,1
17.654343,83.240991,2023-12-03 22:17:00,None,0
17.758838,83.273079,2023-05-09 03:12:00,theft,1
17.794438,83.334523,2023-02-19 07:07:00,robbery,2
17.729177,83.242456,2023-07-20 12:04:00,robbery,2
17.734996,83.234864,2023-09-25 23:53:00,robbery,2
17.761797,83.282223,2023-02-12 15:36:00,minor altercation,1
17.79194,83.319848,2023-12-28 01:59:00,theft,1
17.747484,83.204753,2023-02-11 20:54:00,None,0
17.746885,83.273623,2023-05-04 22:30:00,None,0
