latitude,longitude,date_time,crime_type,label
17.684865209791592,83.21704034283738,2023-02-05 09:38:00,None,0
17.72218464637722,83.30134077312886,2023-04-20 00:15:00,Harassment,1
17.720940947563594,83.30178410423994,2023-04-11 03:04:00,None,0
17.719266887145622,83.32221434519292,2023-07-02 14:04:00,None,0
17.718351397411713,83.32004511636345,2024-10-23 15:33:00,Theft,1
17.7050271451356,83.29949973558242,2024-07-25 00:44:00,None,0
17.719856747386967,83.30013066268427,2023-07-27 14:14:00,Assault,1
17.720229122041857,83.30030143737909,2024-12-29 17:18:00,None,0
17.72058463295928,83.32054447363518,2024-04-10 17:37:00,Vandalism,1
17.68545516137498,83.2194120026818,2024-03-01 14:18:00,None,0
17.687081304468723,83.21970926544364,2024-10-29 08:21:00,None,0
17.686637222450624,83.21892773298798,2024-08-01 19:25:00,Snatching,1
17.688144919932107,83.22016080265128,2024-02-11 06:09:00,Assault,1
17.71951714007648,83.30051688338042,2023-09-18 12:16:00,Snatching,1
17.722752505641026,83.30212381085474,2024-05-04 01:58:00,None,0
17.718011100444258,83.31901558736874,2024-12-30 19:18:00,Harassment,1
17.720801608672854,83.319584373114,2024-10-01 09:22:00,None,0
17.686943752316697,83.21819147599393,2024-02-04 23:47:00,None,0
17.68753403983431,83.2180602819465,2024-06-29 07:24:00,None,0
17.74375363408585,83.31411414738191,2023-12-26 17:16:00,None,0
17.686810352446958,83.21887055650808,2024-07-08 20:42:00,None,0
17.706080989494215,83.29877743651947,2024-10-16 14:59:00,None,0
17.74354002805454,83.3144653589198,2023-05-26 22:36:00,Theft,1
17.6848346747315,83.21994899707644,2023-03-08 02:01:00,Theft,1
17.720576500276913,83.32045517462498,2023-10-18 06:11:00,None,0
17.68799530922283,83.21819368877998,2024-02-09 08:37:00,None,0
17.686920293901505,83.21849979875053,2024-02-12 02:41:00,None,0
17.7204814640268,83.30018214988998,2023-05-14 13:03:00,Vandalism,1
17.722350537565223,83.30040772801883,2024-04-09 18:57:00,None,0
17.685139449938692,83.21903116507644,2024-12-06 11:31:00,None,0
17.742007004798484,83.31572810286683,2024-12-15 02:47:00,Snatching,1
17.741345933624057,83.31387175974325,2024-03-02 21:42:00,None,0
17.68569929908568,83.2193360340394,2023-11-22 03:14:00,None,0
17.719544842471997,83.30069300905923,2023-03-21 21:48:00,None,0
17.72000846011991,83.3035822338532,2024-07-22 15:12:00,Theft,1
17.68763644307285,83.22008235855321,2024-08-24 09:59:00,Snatching,1
17.74420865508628,83.3165185687736,2023-11-27 09:35:00,Theft,1
17.70401873079364,83.2985850559173,2023-06-14 10:46:00,Assault,1
17.68760077842649,83.21887818877514,2023-03-08 16:08:00,Vandalism,1
17.68746692906357,83.21987934257461,2024-11-27 04:28:00,None,0
17.742269798140157,83.31635690992691,2024-04-23 11:49:00,Harassment,1
17.686104337971187,83.21681790172124,2023-08-26 07:43:00,None,0
17.74199834878015,83.31608798144275,2023-09-06 06:52:00,None,0
17.722698355695087,83.30340386892779,2023-05-16 00:17:00,None,0
17.688931220514387,83.21969761184833,2024-02-26 05:06:00,Assault,1
17.687762790343353,83.21988389223456,2024-08-10 05:57:00,Harassment,1
17.687412781895553,83.2179692922238,2024-01-27 08:40:00,None,0
17.72017502382546,83.30120413964444,2023-09-26 22:54:00,None,0
17.721119604234826,83.30064291361806,2024-08-09 03:21:00,Snatching,1
17.705591489328217,83.29833792311094,2023-12-28 17:53:00,None,0
17.72171318408414,83.2996233774412,2023-01-16 09:05:00,Vandalism,1
17.720834049921926,83.32111646417943,2023-01-24 23:38:00,None,0
17.687109248911117,83.2198241480551,2024-04-10 20:33:00,Harassment,1
17.68644723598622,83.21782297644317,2024-05-16 06:50:00,Theft,1
17.703809323716055,83.29892425924201,2023-05-03 20:26:00,Assault,1
17.689436013021666,83.21810375685719,2024-05-14 01:23:00,None,0
17.721771468144592,83.30347566615511,2024-08-07 04:20:00,Theft,1
17.7227654241057,83.3025481847028,2024-12-25 17:51:00,Assault,1
17.721062839031553,83.30108743423997,2023-05-17 23:44:00,Harassment,1
17.688411069620237,83.21736977077873,2024-12-05 02:30:00,Harassment,1
17.71991597103823,83.31854792551366,2023-06-27 00:25:00,None,0
17.703659974155578,83.29857552215874,2023-02-07 17:21:00,None,0
17.72096484256715,83.3028863128534,2024-01-14 21:03:00,Harassment,1
17.721362730789483,83.30292701345375,2023-12-06 23:08:00,Harassment,1
17.686458457322278,83.2201401630053,2024-04-17 13:24:00,Vandalism,1
17.744974511974316,83.31378742875468,2023-12-18 12:10:00,Assault,1
17.689094214600267,83.21955662909765,2024-04-06 14:57:00,Theft,1
17.744703991241202,83.31374125000436,2024-03-07 23:21:00,None,0
17.685287913580424,83.2193165905219,2024-11-11 03:39:00,Harassment,1
17.720513342955545,83.30146782230915,2023-04-24 22:11:00,None,0
17.68718524803928,83.21787820193231,2024-02-26 21:08:00,Vandalism,1
17.703450129412744,83.29727840481516,2023-09-13 17:18:00,None,0
17.721110922409494,83.31909874599269,2023-01-17 19:17:00,Theft,1
17.718176547093798,83.32084197833076,2024-05-05 05:10:00,Harassment,1
17.71899436272577,83.31995675007968,2023-01-15 09:20:00,Assault,1
17.685749926506542,83.21670748808073,2024-11-29 20:50:00,Assault,1
17.687822971742285,83.21836278145219,2024-06-30 02:59:00,None,0
17.742392768068957,83.31579995618813,2023-03-04 17:49:00,None,0
17.720364159869902,83.30103626064889,2023-05-18 19:35:00,None,0
17.717928021002365,83.31988711961162,2024-05-16 12:47:00,None,0
17.721001931942194,83.32148709236769,2024-03-24 07:12:00,Snatching,1
17.687038666326995,83.21742899317154,2024-08-19 13:07:00,Assault,1
17.702233374702256,83.29695311773689,2023-03-29 01:58:00,None,0
17.741524039324005,83.31542642829638,2024-01-16 01:44:00,None,0
17.744674977978363,83.31497201658851,2024-02-04 16:26:00,Harassment,1
17.70257354916287,83.29697039035678,2024-07-24 17:46:00,None,0
17.688345552803668,83.21712958862868,2024-08-28 18:21:00,Snatching,1
17.72265427768111,83.2998152003935,2023-05-14 21:21:00,None,0
17.687610366855097,83.21949867181019,2023-01-08 22:27:00,None,0
17.7024456706162,83.29697000515435,2023-04-03 05:46:00,None,0
17.720225831360434,83.30245320249374,2023-03-02 19:20:00,None,0
17.6857017489052,83.21791084667737,2023-08-03 23:48:00,None,0
17.74133449674,83.31702938253049,2024-02-18 01:22:00,Assault,1
17.70497673171272,83.29741475679883,2024-12-20 18:34:00,Vandalism,1
17.70422664420561,83.29645784165243,2023-04-14 23:14:00,None,0
17.742963510384214,83.31566993793056,2024-11-16 02:22:00,None,0
17.72099655232358,83.31885837859251,2024-03-16 10:43:00,None,0
17.7206171082098,83.30058315568134,2024-01-12 18:50:00,Snatching,1
17.687070703170335,83.21798333631523,2024-10-19 04:07:00,Snatching,1
17.689652436449748,83.21652764180767,2023-06-07 13:07:00,None,0
17.741338692067632,83.3148274841381,2023-08-19 08:26:00,Harassment,1
17.70570577997594,83.29839082561654,2024-09-15 15:00:00,None,0
17.687731551205765,83.21818785849109,2024-07-08 20:21:00,Harassment,1
17.687673423422506,83.21949737320558,2023-12-29 19:36:00,Snatching,1
17.685671713439056,83.21791306195871,2023-06-22 12:13:00,Vandalism,1
17.7413412358572,83.31549626722393,2024-07-24 15:17:00,Assault,1
17.6864155938473,83.21860020314058,2024-07-17 17:46:00,Vandalism,1
17.7218631039328,83.3000263436912,2024-06-16 21:38:00,None,0
17.689788653999482,83.21862348029515,2024-07-06 07:44:00,Harassment,1
17.71951180468003,83.31949481499016,2023-12-06 13:13:00,None,0
17.74185624263474,83.31318814647412,2024-10-22 00:18:00,None,0
17.717462248309094,83.31861781641341,2023-10-06 20:57:00,Snatching,1
17.688205701007806,83.2202864027062,2024-09-19 02:56:00,None,0
17.702515261255964,83.29571616198584,2024-07-11 01:33:00,Snatching,1
17.720016252692037,83.32182690562423,2023-04-26 10:58:00,None,0
17.68703533847044,83.21990990031422,2024-12-25 23:33:00,None,0
17.705383017722117,83.299172372634,2023-07-17 08:18:00,None,0
17.7207648417302,83.30297997954145,2024-07-10 10:55:00,None,0
17.703093371777836,83.29603438218439,2024-10-21 01:08:00,None,0
17.722275180900223,83.30004511196925,2023-10-22 00:21:00,None,0
17.71889388540323,83.3209432362335,2023-09-03 11:42:00,None,0
17.72259986416441,83.30330449801949,2024-05-07 21:04:00,Snatching,1
17.742177926698584,83.3170574769866,2023-07-06 17:51:00,None,0
17.687593367756616,83.21909963234557,2023-05-26 01:15:00,None,0
17.705367049513278,83.29701843667998,2023-05-23 06:35:00,None,0
17.684951098639093,83.21750242293223,2024-02-13 06:25:00,None,0
17.74139285210829,83.31476021135772,2023-03-28 05:13:00,Theft,1
17.686043925271402,83.21667611985467,2024-06-18 03:00:00,None,0
17.687129852153717,83.2200784191543,2023-05-06 03:09:00,None,0
17.720499164852708,83.31993943391674,2023-07-15 06:05:00,Vandalism,1
17.68993125442134,83.21999288463955,2024-10-16 02:04:00,Snatching,1
17.705989895996268,83.29646076366726,2024-08-02 01:50:00,None,0
17.688573072066518,83.21703080419992,2023-08-31 04:01:00,Snatching,1
17.68891891407905,83.21901591439632,2023-03-01 03:36:00,None,0
17.68821923570727,83.21696882855821,2024-08-03 20:38:00,None,0
17.720322821503014,83.30274291060577,2024-12-09 08:31:00,None,0
17.68510057760989,83.21847842300119,2023-07-30 22:04:00,None,0
17.68863448606788,83.21780950670745,2024-06-25 00:09:00,Vandalism,1
17.723328250446254,83.30322922758467,2024-06-09 19:31:00,Assault,1
17.718345442133536,83.32151077600442,2024-11-29 10:40:00,None,0
17.722536769540223,83.3022407046891,2024-03-20 01:25:00,None,0
17.70249965389582,83.29789931628368,2024-05-03 05:22:00,None,0
17.7415770360924,83.31491114042315,2023-02-17 08:26:00,None,0
17.720268448213815,83.32112062555555,2024-01-25 02:51:00,Harassment,1
17.688086691272083,83.21952769388398,2024-08-11 22:34:00,Snatching,1
17.721208412395274,83.32113263747095,2024-07-11 05:27:00,None,0
17.718560449996037,83.31877781853576,2024-12-05 07:10:00,None,0
17.723345408436998,83.30182060899293,2023-09-09 17:27:00,None,0
17.705943702088,83.2960218271387,2024-01-10 17:54:00,None,0
17.71756406906984,83.31883605650911,2024-06-08 17:40:00,Snatching,1
17.72127789211244,83.32002375676416,2024-11-10 11:48:00,Theft,1
17.686455741963997,83.21914631329366,2023-03-25 16:01:00,None,0
17.704847143802763,83.29850160799505,2023-06-11 03:55:00,Assault,1
17.72067368921178,83.32090664021756,2023-01-26 14:04:00,Vandalism,1
17.741919668169306,83.31708444345293,2023-03-23 14:00:00,Snatching,1
17.742143880298922,83.31336546893573,2023-04-13 05:44:00,None,0
17.719173869124983,83.32203269357363,2024-09-08 22:42:00,None,0
17.719321863323728,83.31919187285409,2024-09-15 06:44:00,None,0
17.743071351501477,83.31591619080028,2024-01-07 01:17:00,None,0
17.718887712004847,83.3202233936938,2024-03-17 06:09:00,None,0
17.74240643860133,83.31406272511666,2023-08-29 09:42:00,Vandalism,1
17.71798320617921,83.32157176605905,2024-05-05 14:54:00,None,0
17.685877001792516,83.22020625780661,2023-08-31 22:32:00,None,0
17.72157448807823,83.30016088145658,2024-08-01 00:08:00,Assault,1
17.70400752018006,83.29876855237544,2024-01-26 15:24:00,Assault,1
17.74503480425607,83.31456706794735,2023-02-03 04:18:00,Assault,1
17.719678467913926,83.32189852006442,2024-11-25 17:35:00,None,0
17.688262797975735,83.21701972913357,2023-03-12 12:57:00,None,0
17.687943704619205,83.21952764655164,2024-06-16 08:59:00,None,0
17.74269455335963,83.31615377697776,2023-08-24 03:28:00,Snatching,1
17.72115670615189,83.31872685250971,2023-06-14 04:35:00,Snatching,1
17.68820490461583,83.21877234280683,2024-03-25 13:35:00,Vandalism,1
17.719433879881343,83.32129847091284,2024-08-26 01:31:00,None,0
17.702487592442974,83.29601847782263,2024-04-17 17:09:00,Vandalism,1
17.687309220095596,83.21803951707166,2024-10-10 00:55:00,None,0
17.742823630105995,83.31410905218567,2023-10-14 19:06:00,None,0
17.742253631240228,83.31523066282361,2023-06-10 05:25:00,None,0
17.722797242794982,83.30309580246657,2023-11-29 23:26:00,Theft,1
17.744908419067478,83.31319076107422,2023-06-04 06:33:00,None,0
17.70449492036124,83.29918571166414,2023-11-26 22:36:00,None,0
17.720233340989743,83.32247834056666,2023-02-05 00:12:00,Theft,1
17.719701742544107,83.320378852098,2023-10-25 07:24:00,Assault,1
17.74500090660281,83.31523095645657,2023-04-04 22:31:00,Harassment,1
17.71977513448573,83.3223994149821,2024-05-27 09:36:00,Theft,1
17.72185073238239,83.3000708725556,2023-02-07 02:03:00,Assault,1
17.686965362417666,83.21858503396177,2024-10-23 20:10:00,Vandalism,1
17.688406078449006,83.2192372664283,2024-01-15 01:09:00,Harassment,1
17.68481828016513,83.21744255602933,2023-11-05 11:26:00,None,0
17.719194306100558,83.32233521063151,2023-09-14 07:06:00,None,0
17.72329435766198,83.30096538996874,2023-02-14 18:00:00,Harassment,1
17.704976746432344,83.29771216527313,2024-09-15 07:20:00,Vandalism,1
17.721782468400946,83.30066694310688,2023-08-14 19:38:00,Assault,1
17.703895445988067,83.29572063713645,2023-10-12 13:34:00,None,0
17.72128711896146,83.30008949323658,2024-08-21 13:40:00,None,0
17.6890095599146,83.21804019471853,2023-08-31 15:32:00,None,0
17.718128545362315,83.32162820230168,2023-10-07 00:26:00,None,0
17.72262937574838,83.30083312567785,2024-09-01 03:55:00,None,0
17.68847646315105,83.21826767361328,2023-03-08 04:03:00,None,0
17.686973938515973,83.21817449836355,2024-12-11 11:40:00,Snatching,1
17.686014402185677,83.2187875919109,2023-10-06 06:11:00,None,0
17.688700037339903,83.21889289154758,2024-11-09 17:27:00,Assault,1
17.685565954415356,83.21676422140149,2024-01-08 05:25:00,Theft,1
17.688547420948765,83.21774572352994,2023-05-18 19:51:00,Vandalism,1
17.744124874854023,83.3159246465496,2024-08-19 05:25:00,Harassment,1
17.688144726121163,83.22046212515004,2024-05-26 03:45:00,None,0
17.718510875658435,83.31996773453892,2023-08-14 14:45:00,None,0
17.689910095494827,83.21918504808458,2024-09-26 12:19:00,None,0
17.720847233173174,83.30289886233503,2024-12-30 09:07:00,None,0
17.721528240690688,83.30070443211953,2023-03-18 10:10:00,None,0
17.744905955414453,83.31656186448328,2024-10-31 16:48:00,None,0
17.685982478300733,83.21674225180554,2024-09-03 19:07:00,Assault,1
17.704048922672868,83.29797731707721,2024-08-26 06:38:00,Snatching,1
17.703492721956312,83.29580118221838,2024-07-25 13:41:00,None,0
17.685456172288053,83.21978627121906,2024-10-25 16:38:00,None,0
17.743231311009936,83.31468702695766,2023-05-30 22:21:00,Harassment,1
17.686473304776158,83.21870121705783,2024-04-08 11:16:00,None,0
17.742181134757303,83.31460056783365,2023-02-06 22:43:00,Vandalism,1
17.74295433003779,83.31334561839644,2023-09-16 00:27:00,Theft,1
17.68895673178238,83.21875232631177,2023-10-16 01:10:00,None,0
17.687071242743787,83.21668794640685,2023-05-09 02:03:00,Assault,1
17.68658690141621,83.2170968657271,2024-10-13 00:48:00,None,0
17.720592952763777,83.31927461557687,2023-05-12 00:53:00,Vandalism,1
17.704557826204685,83.29842272141458,2024-12-10 21:34:00,None,0
17.686237486643485,83.2173440300707,2024-05-19 17:15:00,Assault,1
17.705465891866073,83.29834889373777,2024-10-22 19:02:00,None,0
17.718070509681535,83.31998856903802,2024-10-10 22:41:00,None,0
17.68501208106582,83.21732025779833,2024-06-07 23:45:00,None,0
17.704401054746437,83.29908112027228,2024-01-18 16:46:00,None,0
17.719960630231938,83.30325703605126,2023-11-17 12:43:00,Harassment,1
17.743754050399506,83.31438221225476,2023-04-12 16:05:00,Snatching,1
17.72241022981386,83.30340582953609,2024-01-27 00:31:00,None,0
17.72246904597182,83.30155714083818,2024-10-22 20:43:00,Harassment,1
17.687825211774992,83.21970393692386,2024-08-18 18:17:00,None,0
17.723095518527757,83.3013585637606,2023-01-28 04:56:00,Harassment,1
17.70472341648777,83.2969810240134,2023-01-03 04:49:00,None,0
17.6864265877144,83.21663902988206,2023-08-20 01:56:00,Harassment,1
17.687566054472324,83.21887987594522,2023-10-19 19:42:00,None,0
17.720162684916488,83.32178546146476,2023-05-29 11:30:00,None,0
17.70397626755702,83.29908614845671,2023-05-19 05:03:00,Vandalism,1
17.742353078432206,83.31701406640792,2023-05-26 08:07:00,None,0
17.72257621425431,83.30149293586568,2023-10-14 05:27:00,Harassment,1
17.68551316047039,83.2179832956994,2024-06-04 16:54:00,Vandalism,1
17.720031848280584,83.30047254268754,2023-03-15 21:25:00,Theft,1
17.743883529114427,83.3166858427914,2024-11-07 06:19:00,None,0
17.68740173057448,83.21974067769617,2023-08-23 22:05:00,Harassment,1
17.74165012116592,83.31460736866094,2023-10-08 14:43:00,Theft,1
17.68660088014284,83.21916909353993,2023-07-05 21:27:00,None,0
17.720213966012718,83.3193551198428,2024-04-22 21:22:00,None,0
17.685293331377125,83.21864652348926,2023-09-04 20:38:00,Harassment,1
17.71987938481618,83.30116516657687,2024-08-30 05:13:00,Assault,1
17.720861698801645,83.32249235523618,2023-12-25 19:41:00,None,0
17.74485655653305,83.31538773780447,2023-11-17 12:39:00,None,0
17.685753933689405,83.2170998489914,2024-09-07 07:25:00,None,0
17.70539627597773,83.29792005633186,2023-11-04 08:06:00,Snatching,1
17.744306901289924,83.31482525880844,2024-12-24 11:51:00,Harassment,1
17.720456076159497,83.30253834471011,2024-04-22 19:13:00,None,0
17.689566052784087,83.21990865889308,2024-04-05 08:19:00,Assault,1
17.6890788845856,83.21709266258699,2023-07-15 02:19:00,None,0
17.705588672398836,83.29650146245977,2023-07-23 21:51:00,Harassment,1
17.687473042327714,83.2180064266796,2023-05-25 22:44:00,None,0
17.720586794063273,83.32104738959471,2024-03-29 23:59:00,None,0
17.720739704791622,83.32060018089554,2024-09-07 04:36:00,Snatching,1
17.68639717695577,83.21908837188374,2024-05-25 23:55:00,None,0
17.704522418045016,83.29814944808575,2024-09-18 19:17:00,None,0
17.68634239170841,83.21876666036032,2023-07-24 09:19:00,None,0
17.686496605531413,83.21946578593227,2023-04-13 05:18:00,None,0
17.689451091241317,83.21803865299952,2024-01-29 15:01:00,None,0
17.689820353907553,83.22008709297668,2023-11-02 02:57:00,None,0
17.720200119099513,83.31922184186855,2024-05-25 19:45:00,Snatching,1
17.742784064428594,83.31694232520991,2024-08-10 23:21:00,None,0
17.70597261214234,83.29886936204872,2024-03-19 14:36:00,None,0
17.718979198853866,83.32136796448023,2023-01-22 07:56:00,Assault,1
17.721749994360785,83.30116098760368,2024-03-24 16:24:00,None,0
17.704076045285777,83.29790714074952,2023-10-12 18:32:00,None,0
17.70420401037916,83.29572245815356,2023-07-20 14:23:00,None,0
17.71989438893489,83.30176883708553,2024-04-20 04:59:00,Assault,1
17.743570452641023,83.3160169942889,2023-03-26 13:15:00,None,0
17.70447429900694,83.29847799375162,2024-03-25 19:29:00,None,0
17.68909196800435,83.21732457668509,2024-08-13 04:12:00,Harassment,1
17.688811506913996,83.21841889998505,2023-10-07 08:01:00,Snatching,1
17.702812271107096,83.29782192256258,2023-02-14 19:09:00,None,0
17.74491046528899,83.31518237865393,2024-05-29 09:17:00,None,0
17.686931421861036,83.21766905741251,2024-06-28 21:52:00,None,0
17.702515347859702,83.29597649431572,2024-12-17 20:47:00,Theft,1
17.688315865169766,83.22022591927755,2023-07-01 14:47:00,None,0
17.72151877112202,83.30223012752408,2023-07-04 17:25:00,None,0
17.744466314950774,83.3136474366497,2023-09-10 08:30:00,Assault,1
17.717869842201853,83.3220720440842,2024-02-04 03:20:00,None,0
17.723273420236392,83.30032162656926,2023-07-13 18:31:00,None,0
17.74386519984389,83.31540646405173,2023-07-15 23:16:00,Snatching,1
17.687056088029056,83.2168843597287,2024-11-16 19:36:00,Vandalism,1
17.702876729513857,83.29815601516181,2024-07-11 08:54:00,None,0
17.72106554144115,83.3030654914803,2024-08-12 08:50:00,Snatching,1
17.686191024089947,83.21903916164672,2023-08-10 14:44:00,None,0
17.68548127858818,83.2176360541642,2024-06-23 01:16:00,None,0
17.684976050049535,83.21855000040257,2023-06-21 23:10:00,None,0
17.702444478321866,83.29726766704259,2023-04-19 12:03:00,None,0
17.70424189065094,83.29964086918703,2024-06-15 06:23:00,None,0
17.686577917535384,83.22013243335209,2024-10-28 21:39:00,None,0
17.689320235154042,83.2165877234909,2024-02-15 10:49:00,Theft,1
17.72007857824153,83.30009827732492,2023-10-13 09:31:00,Harassment,1
17.688018885238886,83.21845669751171,2023-05-12 15:53:00,None,0
17.720972813820467,83.32013655272485,2023-02-07 08:00:00,Theft,1
17.687005096454364,83.21702259942508,2024-11-06 02:21:00,Vandalism,1
17.686816818474192,83.21806254458618,2024-08-10 12:24:00,None,0
17.68704092049114,83.21871162203429,2024-02-06 20:58:00,None,0
17.723094572678917,83.30323825086161,2023-11-13 22:45:00,None,0
17.687600522176403,83.21928675131505,2023-08-16 08:34:00,Snatching,1
17.688225062096723,83.21913746765239,2023-01-22 04:26:00,None,0
17.687216136175337,83.21705146050449,2023-10-09 06:45:00,None,0
17.72111461718754,83.30109273648586,2024-05-24 06:19:00,Theft,1
17.72049784534902,83.321485611719,2023-10-06 21:33:00,Theft,1
17.722769881579467,83.30005671872786,2024-08-28 02:52:00,None,0
17.721078671891547,83.30294416161752,2023-11-26 07:10:00,Assault,1
17.687066808644623,83.21749188778534,2023-03-23 01:28:00,Snatching,1
17.71980817093149,83.32166735312529,2023-01-19 13:37:00,Harassment,1
17.72089408759922,83.32058083409483,2024-01-06 20:15:00,Snatching,1
17.744233459664336,83.31705634890248,2023-08-03 05:00:00,None,0
17.74285584003288,83.31451600566501,2024-12-24 14:11:00,None,0
17.743156800940145,83.31690574278967,2023-12-03 16:30:00,Assault,1
17.685423549343945,83.22002462856896,2023-01-14 09:07:00,None,0
17.742425809484523,83.31434136709935,2024-05-05 02:22:00,Theft,1
17.705746572573833,83.29683746327552,2024-10-21 18:00:00,None,0
17.686811891362144,83.21936708818927,2024-08-11 09:37:00,None,0
17.721751404937873,83.30137730479287,2023-05-23 15:48:00,None,0
17.68830496929019,83.21926574769216,2024-03-12 18:10:00,Vandalism,1
17.68821484099579,83.21776687117703,2023-08-31 04:01:00,Harassment,1
17.705703323759252,83.29661895129493,2023-04-29 22:08:00,Snatching,1
17.688662513949446,83.21691586181514,2023-08-15 18:27:00,Vandalism,1
17.721800895075194,83.30141618832134,2023-03-16 05:41:00,Harassment,1
17.688134478673376,83.21713627548438,2023-06-07 22:04:00,Vandalism,1
17.721292158155084,83.31998787919535,2024-08-27 21:49:00,Vandalism,1
17.6875278291534,83.21936625640362,2024-06-23 04:42:00,Harassment,1
17.718952776941833,83.32030036909171,2024-01-18 02:43:00,None,0
17.68853316274735,83.2194270217166,2023-05-29 12:03:00,Theft,1
17.74474315191397,83.31350967143231,2024-02-26 10:58:00,None,0
17.705773402555423,83.2969848702239,2023-07-11 07:02:00,Harassment,1
17.741456245069443,83.31457168061644,2024-09-06 08:09:00,None,0
17.722492428497297,83.30239425570215,2024-04-26 23:08:00,None,0
17.71925132715802,83.32203142933386,2023-06-19 06:46:00,None,0
17.718033615590222,83.32078816601958,2024-03-16 16:35:00,Theft,1
17.689862577345114,83.22037643901888,2023-06-09 18:40:00,Theft,1
17.703583607603257,83.29865338532754,2023-09-05 13:39:00,Theft,1
17.743035993698154,83.31461948946757,2024-06-21 15:11:00,Assault,1
17.718683297872555,83.31881906883586,2023-10-09 10:48:00,None,0
17.684962563922305,83.21780635390797,2024-06-20 18:29:00,None,0
17.704056873763843,83.29837516883936,2023-04-30 02:07:00,None,0
17.71968311562275,83.31992897792851,2023-11-01 20:02:00,None,0
17.702207261187112,83.29762446877506,2024-12-13 06:54:00,None,0
17.68857264856815,83.21939693781266,2024-11-04 02:25:00,None,0
17.686411728841236,83.2197702115689,2024-08-11 04:32:00,None,0
17.703679134810727,83.29779926552,2023-01-24 17:43:00,Harassment,1
17.687182227476654,83.22008390981823,2023-12-06 20:45:00,None,0
17.689941544363865,83.21660158297826,2023-03-26 22:27:00,Theft,1
17.68797791501305,83.21965076737656,2024-09-19 17:36:00,None,0
17.686322509753154,83.22002658782507,2023-01-08 11:44:00,Vandalism,1
17.719826836445876,83.30309510355926,2023-03-12 08:25:00,None,0
17.721012302964898,83.32207665435254,2023-02-01 02:34:00,Snatching,1
17.741264729008652,83.31525971891776,2023-02-25 09:33:00,None,0
17.689209651511288,83.21686101084293,2023-01-21 23:01:00,None,0
17.702122769999125,83.29880296045972,2024-05-08 15:15:00,Assault,1
17.686655119080974,83.21909132035454,2024-08-30 09:23:00,Assault,1
17.703753617385342,83.29922522636316,2024-06-20 09:13:00,Vandalism,1
17.71941124950814,83.32094827048923,2023-02-19 02:24:00,Theft,1
17.686331819980314,83.21836141150055,2024-01-08 01:07:00,None,0
17.687252156969404,83.21779040015966,2024-05-24 17:09:00,None,0
17.72121170513484,83.3190005334241,2023-04-05 16:24:00,None,0
17.7219929267439,83.3008620001311,2023-11-11 02:23:00,Assault,1
17.719022724471525,83.31974983870136,2024-12-24 05:31:00,None,0
17.68726539469835,83.22008711770548,2023-01-14 07:01:00,None,0
17.74377857759872,83.31413778890324,2024-03-05 16:13:00,None,0
17.719685253587006,83.3214355290831,2024-10-14 09:45:00,None,0
17.720462485273227,83.32106965249717,2023-05-17 08:55:00,None,0
17.722017836564646,83.30072029322602,2023-12-02 07:03:00,None,0
17.717684480759395,83.3209259343512,2024-10-20 22:32:00,Assault,1
17.722316188786454,83.3003920821156,2023-06-30 11:11:00,None,0
17.685051063083844,83.21912367699002,2024-06-21 12:32:00,None,0
17.688049422524674,83.21659372780628,2023-11-16 10:27:00,None,0
17.702902799496492,83.29596856824756,2024-05-11 19:44:00,None,0
17.717729846511737,83.32064089054668,2023-02-12 02:17:00,Theft,1
17.743458674646494,83.31393534643738,2023-03-11 01:12:00,Snatching,1
17.720860785106492,83.31924463082558,2023-04-20 00:22:00,None,0
17.719619815121824,83.32112123402987,2024-02-18 12:52:00,None,0
17.687212782759794,83.21739726294427,2024-08-23 14:22:00,Theft,1
17.68909057990307,83.22009948987305,2024-05-21 20:56:00,None,0
17.68716137213821,83.2196743998719,2023-02-13 19:06:00,Vandalism,1
17.686733412286628,83.22016905768709,2023-09-22 11:25:00,None,0
17.72307735559158,83.30211097740725,2024-08-18 18:45:00,None,0
17.743562120993744,83.31441420720513,2023-02-28 11:00:00,None,0
17.719501857768886,83.30005048011,2023-03-22 19:10:00,Theft,1
17.743512995947707,83.3170588533116,2024-04-15 07:43:00,None,0
17.741195503399208,83.31504888637062,2024-01-20 09:23:00,Vandalism,1
17.719537034103176,83.30007033311233,2024-07-14 13:25:00,None,0
17.71742105652885,83.32040133744815,2023-11-29 14:31:00,None,0
17.68750347199647,83.21962207477263,2024-10-01 18:51:00,Vandalism,1
17.688683766557116,83.21714810301727,2024-01-04 15:51:00,None,0
17.720978562617585,83.30108940103234,2023-11-09 14:15:00,None,0
17.742258964195944,83.31350599795587,2023-12-13 22:11:00,Vandalism,1
17.720732248822138,83.3025206469884,2024-12-30 01:26:00,None,0
17.74394562706439,83.31413221744059,2024-11-27 14:35:00,None,0
17.741654089144014,83.31564584105196,2024-09-12 04:48:00,None,0
17.718614476196834,83.31891939158601,2024-09-22 09:26:00,None,0
17.721433887771738,83.30309551637541,2023-07-14 10:59:00,None,0
17.688385634304474,83.22032020488727,2024-07-15 14:10:00,None,0
17.720259159016067,83.30084211033906,2023-11-27 00:07:00,Assault,1
17.74168754668728,83.31366510997054,2024-08-31 05:01:00,None,0
17.68808431013182,83.21739585520224,2024-12-19 20:35:00,Harassment,1
17.68863691977413,83.21962970515052,2023-10-08 11:17:00,None,0
